CandidateID,ApplicationDate,Position,Source,Status,InterviewDate,OfferDate,HiredDate,RejectedDate,Recruiter,TimeToHire,OfferAccepted,HireCost,PerformanceRating,CandidateNPS,RecruitmentSiteVisits,SocialMentions
2aefdbb9-cd77-4b62-8886-ecae13bda46b,03-01-2024,Business Analyst,CareerBuilder,Application Received,,,,,Emily Brown,,No,,,0,6535,78
35633ee2-f6f6-480d-9b3f-0725a0e2c8e8,04-10-2024,Data Analyst,LinkedIn,Hired,05-07-2024,5/29/2024,7/13/2024,,John Doe,94,Yes,4038.76,2,0,7258,22
21c267fb-618d-40e3-90ba-60bded70076b,04-12-2024,Software Engineer,LinkedIn,Offer Made,05-06-2024,07-06-2024,,,Jane Smith,,No,,,7,3968,449
a32caae3-20cc-48b5-bfc7-73a9dbe080a1,1/22/2024,Business Analyst,Indeed,Interview Scheduled,2/22/2024,,,,John Doe,,No,,,3,9651,380
e8c42e79-1782-460e-bc3a-bfb9d01740c4,04-02-2024,UX Designer,Company Website,Hired,5/23/2024,06-04-2024,6/27/2024,,Jane Smith,86,Yes,4393.38,3,6,6766,270
c707351a-b0ef-43da-9932-817d34c8692f,1/27/2024,UX Designer,LinkedIn,Under Review,,,,,John Doe,,No,,,5,2466,378
7b42de73-0e54-4284-a893-c752f9c29dbc,5/23/2024,Product Manager,Referral,Offer Made,6/25/2024,07-11-2024,,,John Doe,,No,,,9,9449,2
2b576830-f3ab-462e-a053-ce6b1af9d185,1/31/2024,UX Designer,LinkedIn,Under Review,,,,,John Doe,,No,,,3,602,82
4e8e463b-0f63-414f-81e6-d7920cd5a254,07-07-2024,UX Designer,Referral,Application Received,,,,,Emily Brown,,No,,,5,5708,403
36259d09-5132-4bd8-9026-7d7ef138488e,01-04-2024,Product Manager,CareerBuilder,Offer Made,5/28/2024,06-11-2024,,,Jane Smith,,No,,,9,3317,450
f83d5eba-a7e3-42bb-b981-cf43f408223b,4/25/2024,Data Analyst,CareerBuilder,Interview Scheduled,6/15/2024,,,,Jane Smith,,No,,,5,8459,240
c9bea09c-8f9d-4785-acad-9dfafa0603bb,6/14/2024,Data Analyst,LinkedIn,Under Review,,,,,John Doe,,No,,,3,8080,26
0ea04ca4-9627-4cb6-8724-ff71f8e5d461,04-07-2024,Product Manager,LinkedIn,Under Review,,,,,John Doe,,No,,,6,1554,410
154e0bb1-86a7-447a-989d-a987942a30b1,04-12-2024,Software Engineer,LinkedIn,Hired,4/18/2024,4/25/2024,5/20/2024,,Emily Brown,38,Yes,3972.55,5,7,7677,211
ab1a6108-4d14-4a25-a97b-14c93ed1862e,3/14/2024,Data Analyst,Referral,Interview Scheduled,5/20/2024,,,,Jane Smith,,No,,,5,3949,179
a516c220-c243-4963-b7f3-7c2db9e50456,6/25/2024,Business Analyst,Indeed,Under Review,,,,,Jane Smith,,No,,,5,9480,135
774ab19f-7a21-4936-b826-6474c3ef4f45,1/22/2024,UX Designer,LinkedIn,Under Review,,,,,Michael Johnson,,No,,,8,6545,285
249ed428-28be-429a-a460-2172ac30b186,1/30/2024,UX Designer,Referral,Application Received,,,,,John Doe,,No,,,1,7434,307
65f3e5c7-5c8d-482d-bf54-327497d4036e,01-07-2024,Software Engineer,Indeed,Interview Scheduled,2/20/2024,,,,John Doe,,No,,,1,3832,269
d920ff70-60f5-4f72-8943-e6dd3f1c3986,05-12-2024,Software Engineer,Indeed,Application Received,,,,,Jane Smith,,No,,,8,5915,25
be570348-8e10-402b-8959-c9eb95156b0d,02-11-2024,Data Analyst,Indeed,Under Review,,,,,Emily Brown,,No,,,7,102,187
d451c2f5-59b3-4e86-a618-cae2dfa09a78,05-01-2024,Data Analyst,Company Website,Under Review,,,,,Emily Brown,,No,,,2,3505,215
36b618b4-5849-4ccd-b238-fb63a61a4eb7,01-05-2024,Data Analyst,Referral,Interview Scheduled,4/16/2024,,,,Jane Smith,,No,,,1,4511,480
3a1f4286-6951-4df2-8a7d-99c8c9891b50,07-04-2024,Product Manager,Indeed,Application Received,,,,,John Doe,,No,,,5,2753,108
86402d49-32c5-4216-8a36-e7f7729b879d,1/24/2024,Business Analyst,LinkedIn,Interview Scheduled,06-09-2024,,,,Emily Brown,,No,,,4,9637,355
4a1b64ed-ab3f-464a-b93f-4920ce99ed9f,5/20/2024,Business Analyst,Indeed,Under Review,,,,,Emily Brown,,No,,,6,7730,402
d951fe87-4ef8-4e9a-8a43-109adca07921,07-05-2024,Business Analyst,CareerBuilder,Offer Made,07-12-2024,07-12-2024,,,John Doe,,No,,,0,3829,286
4eb44a4e-50d3-4caf-8b59-1bf8dd01b601,3/19/2024,UX Designer,Company Website,Application Received,,,,,John Doe,,No,,,3,1948,440
d48d8ded-f77c-4e7e-9186-15e9ce2e3e6c,1/28/2024,Business Analyst,LinkedIn,Hired,3/25/2024,3/26/2024,6/15/2024,,Jane Smith,139,Yes,3811.11,3,8,5498,293
97722739-314a-44d2-ab48-993390003597,2/18/2024,Product Manager,Indeed,Under Review,,,,,Jane Smith,,No,,,10,397,102
ba8bb1c9-805d-4bf0-a75b-140980b3b52a,6/17/2024,Product Manager,Company Website,Application Received,,,,,Michael Johnson,,No,,,8,9504,207
19665411-9e09-4873-a6ee-e5a73cf20657,6/14/2024,Data Analyst,LinkedIn,Offer Made,07-12-2024,7/14/2024,,,John Doe,,No,,,7,6159,106
afe7f786-c273-4179-b495-74d25181ecdc,04-08-2024,Data Analyst,Company Website,Offer Made,6/28/2024,07-08-2024,,,John Doe,,No,,,10,8068,278
ea8e1bac-b723-40fb-8f73-665afa661e2c,4/19/2024,Business Analyst,Indeed,Under Review,,,,,John Doe,,No,,,4,770,280
9db3adce-3d88-4d1c-a0f0-292ad894456a,6/29/2024,Business Analyst,CareerBuilder,Application Received,,,,,John Doe,,No,,,5,6146,489
c2fec527-1e0b-4425-9a3e-89f47b3d39a6,04-01-2024,UX Designer,Company Website,Application Received,,,,,Michael Johnson,,No,,,4,8795,444
ce6acb99-6028-4d96-8407-41085694e0d1,2/25/2024,Business Analyst,Indeed,Interview Scheduled,07-06-2024,,,,John Doe,,No,,,5,8168,160
e4a81b84-6a2d-4aa0-80fa-a130ec65b135,6/24/2024,UX Designer,Company Website,Under Review,,,,,Michael Johnson,,No,,,0,2985,120
fb187c8f-21e7-4efd-88aa-e56c41e669ce,5/28/2024,UX Designer,Indeed,Rejected,06-03-2024,,,06-11-2024,Michael Johnson,,No,,,7,3737,91
692d671b-568d-4389-a5e9-e510e5d300e2,2/25/2024,Software Engineer,Company Website,Under Review,,,,,John Doe,,No,,,2,138,42
c21bf6c7-d0b5-481d-ad72-0dc8594ef8f5,02-01-2024,Business Analyst,Indeed,Offer Made,03-12-2024,4/24/2024,,,Michael Johnson,,No,,,4,4092,34
b8cacf5a-b3f6-47ad-b464-acad8fb9d599,05-09-2024,Data Analyst,CareerBuilder,Application Received,,,,,Jane Smith,,No,,,3,986,478
73469298-6628-4508-9165-e788e02d023c,07-10-2024,Software Engineer,Indeed,Under Review,,,,,John Doe,,No,,,8,283,38
a98e5452-242f-48ce-9635-0c1f6f5af7ac,04-10-2024,Data Analyst,Company Website,Application Received,,,,,Jane Smith,,No,,,6,7412,40
85de084e-7f46-45f2-8863-63021cb14ead,04-04-2024,Business Analyst,Company Website,Application Received,,,,,Michael Johnson,,No,,,10,730,35
d4d6ed91-7242-4b93-89b1-facb6ad55871,4/25/2024,UX Designer,Referral,Application Received,,,,,Emily Brown,,No,,,1,9352,166
5fbe3fc6-4f02-4347-9c71-6737b445e46d,1/16/2024,Product Manager,Company Website,Hired,2/26/2024,03-10-2024,06-05-2024,,Emily Brown,141,Yes,2211.54,3,1,9525,247
f410db60-fcb7-46b1-b747-cf0b2bcb2a08,01-09-2024,UX Designer,CareerBuilder,Offer Made,03-03-2024,04-05-2024,,,Emily Brown,,No,,,6,8347,40
531c1d0f-889f-4498-a10f-a6aed76c8f6d,6/17/2024,Data Analyst,LinkedIn,Application Received,,,,,John Doe,,No,,,6,7151,229
e4424181-48f7-4571-8e1f-2c0c04d5e46b,5/17/2024,Product Manager,CareerBuilder,Application Received,,,,,Jane Smith,,No,,,10,1339,413
2274dd6b-d17d-495d-b683-fe5d9f9b63a1,03-10-2024,UX Designer,Referral,Application Received,,,,,Emily Brown,,No,,,2,3163,463
bc851ad9-da75-4aa6-b618-e42a3e8baed8,1/27/2024,Business Analyst,Company Website,Application Received,,,,,John Doe,,No,,,2,5398,59
1e94d7e0-49d6-460d-8a19-b272a503c903,03-07-2024,Product Manager,Company Website,Offer Made,3/21/2024,06-02-2024,,,Michael Johnson,,No,,,5,4447,117
732f2913-e627-4445-b266-3a8fa8af621d,6/21/2024,Product Manager,LinkedIn,Interview Scheduled,6/25/2024,,,,Emily Brown,,No,,,1,7902,251
30d33640-17d7-4696-8407-bddfba62f96f,04-05-2024,UX Designer,Company Website,Application Received,,,,,Jane Smith,,No,,,0,4376,228
a30d710d-82d0-4379-84d9-a044411216f8,3/13/2024,Software Engineer,LinkedIn,Application Received,,,,,Jane Smith,,No,,,3,266,142
162bf4c0-ae3f-4bc4-8276-835aa84852d5,3/23/2024,Data Analyst,CareerBuilder,Under Review,,,,,John Doe,,No,,,0,7420,74
d5722c70-31f2-4ef2-8177-fbcf2f91c7fe,2/22/2024,Software Engineer,CareerBuilder,Application Received,,,,,John Doe,,No,,,9,7332,276
84cfa117-b2bd-42ff-af63-54572aec4b77,1/13/2024,Data Analyst,Indeed,Application Received,,,,,John Doe,,No,,,6,2533,440
12d9d46c-5fb3-46e4-8032-ad5debaad7ba,1/29/2024,Data Analyst,Indeed,Under Review,,,,,Jane Smith,,No,,,3,646,4
27261805-5541-48fe-bf4d-c31dc7c86bf1,02-07-2024,Software Engineer,Company Website,Application Received,,,,,Emily Brown,,No,,,9,5454,90
2af1497e-6356-4700-920b-d7a664f087e7,3/29/2024,Product Manager,Referral,Under Review,,,,,John Doe,,No,,,1,7643,154
59d43076-fb75-4953-b7eb-f3770157174f,07-03-2024,Product Manager,CareerBuilder,Hired,07-10-2024,07-10-2024,07-10-2024,,Jane Smith,7,Yes,694.6,2,9,523,438
158d779c-41aa-4257-840e-6669788b283f,2/22/2024,Product Manager,Indeed,Interview Scheduled,03-12-2024,,,,John Doe,,No,,,6,9306,139
60af26d2-3be7-4a19-a80b-fb423ed36186,03-06-2024,UX Designer,Referral,Under Review,,,,,Michael Johnson,,No,,,4,2671,333
7960510a-2767-4441-9641-4eb981b071af,06-02-2024,Software Engineer,Referral,Application Received,,,,,Jane Smith,,No,,,2,2685,210
4d6eeca9-fefa-4e59-bfaa-91aa1c12f235,07-06-2024,Product Manager,CareerBuilder,Under Review,,,,,Michael Johnson,,No,,,7,8478,419
54119355-4fa2-448f-a671-a46d88b347eb,4/30/2024,Data Analyst,CareerBuilder,Application Received,,,,,Jane Smith,,No,,,3,1578,422
ad47aaf0-29d5-45ac-8616-510beec16651,5/28/2024,Product Manager,LinkedIn,Offer Made,5/28/2024,07-05-2024,,,Jane Smith,,No,,,1,485,183
d739240f-d4e1-4242-96d6-66e85e7c7a1a,04-06-2024,UX Designer,LinkedIn,Interview Scheduled,05-06-2024,,,,Jane Smith,,No,,,7,2465,184
8db894e4-493d-435e-b621-9f071d9db1b5,3/26/2024,Software Engineer,LinkedIn,Application Received,,,,,Emily Brown,,No,,,7,8112,335
3b05d0d1-e86c-4d4d-af17-3eb91a2e593f,03-05-2024,Software Engineer,Indeed,Application Received,,,,,Michael Johnson,,No,,,4,406,156
e37ecadf-10b0-435e-933b-d3f4b40c86b8,6/18/2024,Product Manager,Indeed,Interview Scheduled,07-01-2024,,,,Michael Johnson,,No,,,4,2070,312
d2b3abba-a819-4220-941c-96b0f110f1cc,06-06-2024,Software Engineer,Referral,Under Review,,,,,Jane Smith,,No,,,3,201,377
363db722-c3e1-4894-9425-9764964b2356,4/17/2024,Data Analyst,LinkedIn,Application Received,,,,,Jane Smith,,No,,,7,2355,332
7edc3375-b3a0-4488-a992-d403d1a96031,05-09-2024,Product Manager,Referral,Application Received,,,,,Michael Johnson,,No,,,5,4577,477
9c0a82db-1781-49d8-8af4-7917fdb24bf7,01-07-2024,UX Designer,CareerBuilder,Application Received,,,,,John Doe,,No,,,10,9701,380
acfbaee9-ebca-432f-80ba-74cf7aec4e12,2/20/2024,Business Analyst,CareerBuilder,Interview Scheduled,3/18/2024,,,,Emily Brown,,No,,,7,5831,6
53acefbb-7bea-4406-916d-aa01e488f85a,3/14/2024,Product Manager,Indeed,Interview Scheduled,5/22/2024,,,,Michael Johnson,,No,,,9,8941,55
300b7942-ab39-474e-8f72-97d66ccd8bfd,1/13/2024,Data Analyst,Indeed,Offer Made,2/22/2024,03-05-2024,,,Emily Brown,,No,,,3,6932,40
142eb438-4076-428c-9521-6220aefa5c7a,04-11-2024,Data Analyst,CareerBuilder,Rejected,6/17/2024,,,6/17/2024,Jane Smith,,No,,,2,7620,275
5e43336b-98e4-413b-b050-c45d175117d2,5/30/2024,Business Analyst,Referral,Interview Scheduled,06-10-2024,,,,Emily Brown,,No,,,7,9709,300
78ff4d1d-e460-453a-9883-112ca70d2cb0,5/29/2024,Data Analyst,LinkedIn,Application Received,,,,,Michael Johnson,,No,,,4,2850,405
bc843ac1-e9b9-4f2a-8d1e-b561f24adf61,01-08-2024,Product Manager,Company Website,Offer Made,2/23/2024,5/26/2024,,,Jane Smith,,No,,,8,5148,437
99171e68-a359-458f-9709-888ea080efd5,03-01-2024,UX Designer,LinkedIn,Hired,4/16/2024,6/29/2024,6/30/2024,,John Doe,121,Yes,1738.04,5,8,3402,490
7dff0cb0-f14a-45d1-aaad-bb8438dd2b2c,04-02-2024,Data Analyst,Company Website,Under Review,,,,,John Doe,,No,,,10,3712,234
51a83135-aea2-42ef-a465-2ff30e87bbfd,2/28/2024,UX Designer,Company Website,Application Received,,,,,John Doe,,No,,,8,9078,444
d4439958-bcad-4445-aa17-13324a5bc5a2,06-07-2024,UX Designer,Indeed,Application Received,,,,,Jane Smith,,No,,,8,6389,30
0268f015-b2ff-48a8-a892-dae394c187b6,2/26/2024,UX Designer,CareerBuilder,Interview Scheduled,4/15/2024,,,,Jane Smith,,No,,,4,6097,300
0ebbb598-c2ef-46cc-86da-b13c2b044b82,6/15/2024,Business Analyst,LinkedIn,Application Received,,,,,Michael Johnson,,No,,,2,4634,18
982334b3-5bc1-4896-881b-5fcc062a6be9,05-03-2024,Business Analyst,Company Website,Hired,07-03-2024,07-03-2024,07-09-2024,,Michael Johnson,67,Yes,2529.82,2,1,909,137
b1cad3d9-3f6c-4e6c-9a0b-e3675fd83246,05-05-2024,Data Analyst,LinkedIn,Interview Scheduled,07-12-2024,,,,John Doe,,No,,,6,362,136
d7957161-3d67-4ed5-b8be-b9c5d7d32675,6/25/2024,UX Designer,Indeed,Application Received,,,,,Jane Smith,,No,,,10,2012,143
076d52d5-2b0d-476b-bbc5-d0e2c95b41f1,3/14/2024,Software Engineer,Company Website,Offer Made,07-10-2024,07-12-2024,,,Michael Johnson,,No,,,6,4247,92
1fa235f7-aeaf-48d2-8b75-8bd1f91d0c12,05-11-2024,Data Analyst,CareerBuilder,Offer Made,5/28/2024,06-02-2024,,,Jane Smith,,No,,,6,6973,436
fa43e526-b07d-4654-a06c-f34d10f87d56,5/29/2024,Data Analyst,Referral,Offer Made,07-05-2024,07-06-2024,,,Michael Johnson,,No,,,4,6556,327
e1a627e2-1dc5-42ef-ad46-d569a2e5f614,01-12-2024,Software Engineer,Company Website,Under Review,,,,,Jane Smith,,No,,,9,8675,90
1624dc4d-ab7d-4558-8764-2918a99ec33e,04-07-2024,Product Manager,CareerBuilder,Interview Scheduled,06-05-2024,,,,Michael Johnson,,No,,,7,8741,321
bc78a645-d91b-462c-b06f-ca17bedcf9be,03-12-2024,Business Analyst,Referral,Application Received,,,,,Emily Brown,,No,,,0,3207,306
7a79576d-6183-4ae4-9093-a5cb7a6a98f1,06-11-2024,Software Engineer,LinkedIn,Hired,6/19/2024,07-10-2024,07-12-2024,,Jane Smith,31,Yes,4426.08,5,0,6338,237
a8d77114-7941-4ddf-b046-ea6fd430e20e,03-01-2024,Software Engineer,Company Website,Offer Made,3/14/2024,4/14/2024,,,Michael Johnson,,No,,,1,3937,457
72c709ea-a133-41ca-9708-cf206637975b,2/19/2024,UX Designer,Referral,Interview Scheduled,04-10-2024,,,,Jane Smith,,No,,,9,7918,372
2f6ef114-5c6b-4dfd-a9fb-816837929906,4/22/2024,UX Designer,Referral,Interview Scheduled,06-02-2024,,,,John Doe,,No,,,8,5488,198
f00e4fea-2955-4ff1-b637-784dae67a7c5,06-06-2024,Business Analyst,LinkedIn,Application Received,,,,,Jane Smith,,No,,,5,2808,296
bcd49c79-3b14-47c3-8553-09d26f3fa334,05-12-2024,Software Engineer,Company Website,Offer Made,6/26/2024,7/13/2024,,,Emily Brown,,No,,,3,7615,460
1195c84d-af0a-4a86-9622-7c58c55656f1,3/31/2024,UX Designer,LinkedIn,Application Received,,,,,Jane Smith,,No,,,10,1840,372
4fbce713-529b-4861-b27d-ee73cf14e90a,5/26/2024,Product Manager,LinkedIn,Interview Scheduled,6/26/2024,,,,Emily Brown,,No,,,0,8600,320
ca0560fd-a366-45ad-ae3b-ada3b4deb1a4,02-07-2024,Product Manager,CareerBuilder,Hired,05-01-2024,06-03-2024,06-10-2024,,John Doe,124,Yes,3156.87,5,2,2052,33
337796fb-43ac-4907-a4cb-fb994c70145a,1/20/2024,Product Manager,Indeed,Hired,4/26/2024,6/23/2024,07-02-2024,,Michael Johnson,164,Yes,2265.87,1,9,9541,219
c3776630-6c71-4e16-920e-97edf38041cd,02-09-2024,Software Engineer,Referral,Interview Scheduled,2/19/2024,,,,Jane Smith,,No,,,0,6063,30
8df70042-3603-4641-9c63-0032fc38b80e,3/21/2024,UX Designer,Indeed,Application Received,,,,,John Doe,,No,,,3,6787,134
daeb5f55-a79a-4c73-a68e-d39022601029,06-01-2024,Data Analyst,Referral,Application Received,,,,,Emily Brown,,No,,,5,5285,448
36d0293c-fffe-4118-b8a9-02efe4be0316,03-09-2024,UX Designer,Company Website,Interview Scheduled,3/25/2024,,,,Emily Brown,,No,,,5,3698,388
95494c3a-2f3f-4b0e-af76-db62a22fde0f,2/17/2024,Software Engineer,Indeed,Under Review,,,,,Emily Brown,,No,,,2,7972,205
ee72ba0b-b2d6-4aae-8d52-70594ea6bd2e,05-09-2024,Product Manager,LinkedIn,Application Received,,,,,Jane Smith,,No,,,8,9466,465
106f527f-3034-41d6-ab4b-d4a176c8b74c,5/22/2024,Software Engineer,CareerBuilder,Interview Scheduled,6/21/2024,,,,Emily Brown,,No,,,5,7956,4
f28d715f-ab2c-4f2b-bc2b-22c7fdfd7c22,06-07-2024,Software Engineer,Indeed,Interview Scheduled,6/28/2024,,,,Jane Smith,,No,,,3,1541,5
da5d7b4e-bb92-44f4-86d9-3bed5cc6c9b4,3/14/2024,UX Designer,Referral,Hired,5/31/2024,06-11-2024,6/14/2024,,John Doe,92,Yes,1826.6,5,1,9889,86
08312a20-f72d-46b6-9640-b4b138c821a2,06-07-2024,Business Analyst,Company Website,Interview Scheduled,06-08-2024,,,,Jane Smith,,No,,,4,334,327
bc80c91a-d23c-4fdc-81b3-da402d397de9,01-09-2024,Business Analyst,Company Website,Hired,06-09-2024,6/24/2024,7/13/2024,,Jane Smith,186,Yes,2509.27,4,5,1031,419
35213005-c3da-4104-a45d-d92548afce5c,5/24/2024,Business Analyst,Indeed,Under Review,,,,,Emily Brown,,No,,,3,5707,114
106543ca-17ff-45af-b1b4-873af6760f88,06-05-2024,Software Engineer,Referral,Under Review,,,,,Michael Johnson,,No,,,2,1219,315
1304f459-38dc-4dba-b50e-fea360d4385f,4/16/2024,Product Manager,Indeed,Offer Made,4/21/2024,7/14/2024,,,Emily Brown,,No,,,4,5681,400
2e6bd7a6-1022-4a79-93b6-b0fd0dae2d73,07-02-2024,Business Analyst,LinkedIn,Rejected,07-02-2024,,,07-10-2024,John Doe,,No,,,4,847,217
26406851-694b-4e9e-8dcf-a58e42b7f10f,5/13/2024,Business Analyst,Company Website,Application Received,,,,,Michael Johnson,,No,,,0,8166,314
1d827678-3517-4687-89c1-3b6034186b11,04-11-2024,Business Analyst,CareerBuilder,Rejected,6/16/2024,,,07-12-2024,Emily Brown,,No,,,9,2600,72
c902b5a8-5f7b-4f84-8436-e70d5d7c193f,6/25/2024,Data Analyst,Referral,Interview Scheduled,6/30/2024,,,,John Doe,,No,,,4,6316,60
24a3e81d-7bbf-439e-85f2-18976dae2080,02-12-2024,Product Manager,Indeed,Application Received,,,,,Michael Johnson,,No,,,8,9212,58
2df7e75a-987f-4a53-83c4-2e3dcc460eb9,04-06-2024,Product Manager,LinkedIn,Under Review,,,,,Jane Smith,,No,,,9,4525,43
e45688c7-56bd-4ab8-bbbb-a50efe028b9d,04-12-2024,Data Analyst,Referral,Rejected,5/28/2024,,,07-10-2024,Emily Brown,,No,,,8,6421,178
ee831479-c111-4df0-8ebf-af495d2f18e3,2/14/2024,Business Analyst,LinkedIn,Interview Scheduled,2/17/2024,,,,Jane Smith,,No,,,2,5597,487
1e95b52c-a44f-4903-8b36-4eefe6e779e5,05-10-2024,Product Manager,Indeed,Interview Scheduled,5/21/2024,,,,Michael Johnson,,No,,,7,4682,223
ec132814-bb7e-4884-9088-123352202bef,5/23/2024,Software Engineer,Referral,Offer Made,6/16/2024,07-02-2024,,,Michael Johnson,,No,,,7,1499,40
62882d14-a5a9-4069-9267-3d24956284e3,5/14/2024,Software Engineer,Referral,Offer Made,07-10-2024,07-10-2024,,,Michael Johnson,,No,,,8,700,237
88b0ecb7-c8d9-4804-ad02-881352ac2302,01-01-2024,Data Analyst,CareerBuilder,Interview Scheduled,1/21/2024,,,,Jane Smith,,No,,,10,4891,324
74a28bfe-3251-418a-a6d1-7f67f4e0c761,6/29/2024,Product Manager,Indeed,Interview Scheduled,07-05-2024,,,,John Doe,,No,,,3,6768,161
23275e69-89d2-4f38-b037-ba9dd9540fdf,03-10-2024,Business Analyst,CareerBuilder,Application Received,,,,,Emily Brown,,No,,,4,5235,390
2b691639-24a7-4c13-9cf7-5d1bde2eb1f6,01-02-2024,Business Analyst,CareerBuilder,Under Review,,,,,Michael Johnson,,No,,,3,9242,392
750ac684-2bc5-4b62-88ef-cdcd80266f8a,1/26/2024,UX Designer,LinkedIn,Application Received,,,,,Jane Smith,,No,,,2,3465,249
3fd1e3aa-e379-49b4-90e9-36df8bd6a970,03-08-2024,UX Designer,LinkedIn,Application Received,,,,,John Doe,,No,,,3,3801,182
ac342a1e-ab55-4ccd-a6bb-d9ed8b9639b7,3/26/2024,Business Analyst,Referral,Under Review,,,,,Michael Johnson,,No,,,0,2615,78
ead179c6-e684-4656-b694-249c5fb6d563,07-06-2024,Product Manager,LinkedIn,Rejected,7/14/2024,,,7/15/2024,Jane Smith,,No,,,6,6130,68
c9411dc0-03f5-4fe2-aa94-622661e9528b,6/25/2024,UX Designer,Indeed,Application Received,,,,,Michael Johnson,,No,,,7,6747,231
40ee8f8e-0829-4cc0-ab9d-92e97003fa11,2/22/2024,Business Analyst,Company Website,Application Received,,,,,Emily Brown,,No,,,3,9991,89
243c6709-a150-43a2-9d74-5e4221da4e8f,03-07-2024,Software Engineer,Company Website,Interview Scheduled,5/22/2024,,,,John Doe,,No,,,8,2536,390
5a969d1a-75a8-4564-a443-9d395f2fabc5,4/27/2024,Data Analyst,LinkedIn,Hired,6/24/2024,07-02-2024,07-12-2024,,Michael Johnson,76,Yes,3733.22,1,2,2587,30
c05df660-ef43-469c-b74a-511c8925cb17,04-07-2024,Product Manager,CareerBuilder,Application Received,,,,,Emily Brown,,No,,,1,3744,159
acb90a82-cfd5-4816-9eb4-485406dfb8fa,4/26/2024,UX Designer,Company Website,Offer Made,07-01-2024,07-04-2024,,,Emily Brown,,No,,,4,6582,35
8c3c5c29-673a-41de-82ba-8322b44edf60,03-01-2024,UX Designer,LinkedIn,Application Received,,,,,Emily Brown,,No,,,4,6949,76
a75b46c3-f23d-4a80-9266-0526c509888a,5/31/2024,Product Manager,Company Website,Under Review,,,,,Jane Smith,,No,,,2,4052,335
69a1e429-9a62-470d-bb64-532676471f20,03-08-2024,Data Analyst,Indeed,Application Received,,,,,John Doe,,No,,,8,8193,51
09fa5d17-5979-4c9f-9382-851801fbcd67,07-03-2024,Product Manager,CareerBuilder,Offer Made,07-10-2024,07-11-2024,,,Michael Johnson,,No,,,10,9227,371
eabde5e0-523b-4c62-98d8-b40967b0dc4b,01-10-2024,UX Designer,Company Website,Application Received,,,,,John Doe,,No,,,1,2844,125
5b77aace-d035-43b5-b7db-9297e8b869c4,5/21/2024,Data Analyst,Company Website,Under Review,,,,,Emily Brown,,No,,,1,9079,6
ea43f0de-3246-4cc0-b5ee-9b8caa7cb086,07-05-2024,Data Analyst,CareerBuilder,Under Review,,,,,John Doe,,No,,,1,3707,349
01c230b3-fb6c-419b-bddb-05873f2aa8e0,1/17/2024,UX Designer,LinkedIn,Offer Made,1/24/2024,02-10-2024,,,Jane Smith,,No,,,4,7894,356
a05ae9e6-31b0-46db-90d3-111d1dd0615b,03-02-2024,UX Designer,Company Website,Under Review,,,,,Jane Smith,,No,,,7,3883,34
5f119475-c13c-4e68-9399-e6ea273ea91e,07-04-2024,UX Designer,Referral,Interview Scheduled,07-06-2024,,,,Jane Smith,,No,,,9,3458,279
3864cfb8-6c2c-486a-a68d-ff83e958391f,01-07-2024,Product Manager,Indeed,Offer Made,05-12-2024,06-08-2024,,,John Doe,,No,,,6,1728,231
9f6a0342-b7ad-4524-acc4-168800d5cc5f,4/18/2024,Software Engineer,LinkedIn,Hired,6/19/2024,7/14/2024,7/14/2024,,Michael Johnson,87,Yes,1843.65,1,9,2640,405
d347e715-9b1f-4e1e-9542-58178bbb396f,2/28/2024,Data Analyst,LinkedIn,Application Received,,,,,Jane Smith,,No,,,5,8405,264
a2c1dd05-dffb-47e4-9521-2d28d0e2a555,6/19/2024,Data Analyst,Indeed,Application Received,,,,,Emily Brown,,No,,,1,2124,371
ee6f0ba4-807b-4b6e-9555-0df44c91dca0,7/15/2024,Data Analyst,CareerBuilder,Interview Scheduled,7/15/2024,,,,John Doe,,No,,,0,3907,101
b55b2ccb-e713-480c-a0c9-187d0825bd70,3/17/2024,Business Analyst,LinkedIn,Application Received,,,,,Michael Johnson,,No,,,7,2549,261
af07edc2-8a01-4a58-aaf6-77bff1d769d6,2/28/2024,Product Manager,Indeed,Under Review,,,,,John Doe,,No,,,2,4767,14
5bf424c4-06f2-4cde-9151-54a99b46ee56,1/30/2024,Data Analyst,CareerBuilder,Offer Made,03-06-2024,3/21/2024,,,Emily Brown,,No,,,8,4059,247
d7f6a3bc-9999-47bf-9be1-0f55b971b626,02-04-2024,UX Designer,CareerBuilder,Interview Scheduled,2/26/2024,,,,Michael Johnson,,No,,,7,5779,285
bcbc67a9-d2ce-43fb-93dc-9d733d8ffedb,1/15/2024,Product Manager,CareerBuilder,Application Received,,,,,Emily Brown,,No,,,3,9744,490
48668f7f-04b9-44b6-b6af-e495c9276e54,06-11-2024,Software Engineer,Indeed,Under Review,,,,,Michael Johnson,,No,,,8,1512,444
3f5d52e1-38ab-4551-859c-2769415984c0,01-05-2024,Product Manager,Referral,Application Received,,,,,Michael Johnson,,No,,,0,5089,334
f3898351-8a0b-4484-ab19-9c8c4f277838,01-09-2024,Data Analyst,Indeed,Offer Made,05-02-2024,06-11-2024,,,John Doe,,No,,,9,9908,287
ecc49070-5ec7-49fe-8108-9e322172caf4,6/24/2024,UX Designer,LinkedIn,Interview Scheduled,07-09-2024,,,,John Doe,,No,,,10,5758,145
